5.206785371,3.29596515,6.688881725,7663.853049,5780.348569,20561.66553,4.01929035,3.68084499,1.80707545,10875.74578,2842.061222,18396.05618,10.18675836,5.365984407,14.91484597,8109.28148,255.4856539,21187.60371,7
3.732546915,6.439553176,6.516029341,4892.926339,4211.153746,18031.81505,3.733286784,1.351882178,10.3909643,10735.16997,1774.965107,15065.45806,12.53104828,6.070886494,17.85276168,10984.80108,1556.262732,16949.03612,6
7.763442568,10.74394478,4.070507424,6965.147063,7421.327412,23886.70659,8.373012935,6.297283607,1.152164643,10908.65077,5471.46678,23653.62167,14.46590133,9.488708197,18.08115623,8309.186071,2991.743267,28623.72637,6
6.581468149,8.199336398,19.95496583,7028.944686,1674.39124,16491.08768,1.462155053,1.516268605,1.830910281,15047.34967,2485.26454,20647.07899,15.37746009,5.285667557,20.40481137,11775.40435,1267.298818,21203.57347,5
9.622778873,13.21591089,5.880293387,8149.830967,1197.270572,19394.29092,8.857401657,2.417670091,6.078815652,11894.62031,2058.074534,16223.16885,14.18190424,11.79306738,10.98603637,12533.24595,524.1844058,20850.46887,5
6.497218266,9.690767857,3.23201231,7309.458777,6513.285756,22312.19816,3.123367592,3.020117413,1.887961583,11909.92674,5506.222725,22338.907,15.72941559,7.612681451,20.52969225,9410.205603,2511.259377,25231.25696,6
5.061535608,6.874938589,20.42005868,6120.145582,2505.94759,18212.42595,1.536318227,0.938565505,2.013923926,14177.98669,1421.485007,20872.9167,14.66898498,8.962864606,14.86835628,12814.18504,947.7206469,22812.94394,5
8.308692964,13.56532839,4.756280568,7172.079921,2122.901917,18765.2812,9.94541669,1.36754087,10.84713348,11494.36296,2309.627593,15764.97865,13.00253588,8.643849531,24.85808448,13335.03982,757.601738,19361.21631,5
6.47752869,4.287943653,4.97999279,9201.418594,4312.214583,19750.02909,8.250192299,7.496353469,1.226245991,12154.28841,2554.752707,20543.28966,8.474431668,7.884920267,13.25023644,8341.880381,447.2413659,25809.11851,6
8.168469312,11.26621618,20.1775111,6865.241684,5058.554381,24397.35746,2.044404839,1.554526047,2.025386517,15362.77128,3854.166925,27541.39209,12.62801681,7.507285394,14.19543858,11593.06921,938.0760193,27430.23705,7
10.67033865,13.23063098,9.053437648,7563.835531,3779.807806,22635.64801,0.999963501,0.82927837,2.445802274,15684.67833,3807.867527,25893.8272,13.79603447,9.912513915,15.42805336,12559.65704,699.7289062,26219.72823,7
6.967061469,10.2638015,6.559475744,5069.199964,4062.21199,18118.75463,7.470392475,2.254206087,8.183513345,10022.03406,3627.285004,16851.94016,12.60434599,4.730596861,16.80003383,9712.406293,1096.161246,20851.38893,6
10.04716716,11.32210325,7.553512231,817.4315395,4808.747083,2979.944944,3.935097314,1.580774986,3.915542318,5939.665928,2399.357378,3417.686224,28.57707451,4.059206787,31.84879228,7565.56946,1427.553833,5180.931091,7
7.566319463,5.841244291,12.43952198,3751.980424,2648.216248,7766.112089,6.018955949,3.688691956,2.174713966,10238.51519,2271.987677,8135.374069,77.29355021,16.05910205,67.43738964,12721.7038,2959.740877,9694.53311,6
6.503483632,7.444791304,10.67777123,3570.746845,2360.593021,7996.136189,8.261608274,4.775406028,2.726089658,10492.29849,2107.935488,8222.053766,74.15060181,16.74611332,67.18465064,13006.49774,3712.534845,10007.99918,6
4.393915994,8.577976102,9.909591007,589.306352,4817.320049,3703.299761,2.893491012,0.723013536,6.948978281,6243.53765,1668.997288,2791.042089,23.71084336,7.229427114,35.652059,8173.816085,977.1539569,3754.995823,6
7.579554364,6.86757777,5.507430896,9330.751657,567.1023726,12005.72944,3.031952674,1.367913581,6.272997054,15911.38728,1188.462615,13251.10841,12.57930016,6.752699784,16.9958638,15476.95339,2464.500666,14772.72797,4
7.187526562,5.507872698,6.084793248,7955.674157,1690.913618,18187.32119,11.12779755,7.174796698,3.229080363,12898.50183,563.0699396,18599.25389,13.42369254,6.013989382,20.81117379,12154.15274,1600.908875,23601.96948,6
6.151229501,4.429390527,7.745985914,7880.873084,1840.617597,18206.58588,12.75563806,6.098291085,3.228840645,12707.62447,840.4387236,19382.2515,13.57284767,5.102104597,22.32712315,11341.06854,1652.427673,25528.8651,6
11.65026166,13.18036769,8.826779214,9375.371933,1493.219674,12766.93511,2.916674659,1.004666614,7.238614229,14940.71001,606.0420871,12274.97315,12.93609015,8.51197679,18.64523572,15808.54334,1841.214895,13521.31104,4
4.688298845,6.94282733,4.5790391,7426.287636,2858.154893,6835.839272,3.706298061,1.955360559,4.830777076,11516.15107,2809.47113,4163.574457,14.11673059,8.154289558,17.36318513,12817.16611,1895.457864,7073.67444,5
7.351546674,7.143779584,3.712657261,7750.183158,2570.287019,14286.37576,5.498238598,3.461777215,1.496473016,11663.89454,4013.193309,13370.17632,10.17188193,4.566593042,9.823020946,10415.05361,1141.504169,17253.56579,3
4.163515712,12.5885551,12.14376615,6824.063465,5308.377177,8460.982561,3.973343234,2.429133976,3.902919536,11951.62566,2711.515188,6969.635725,24.01336256,13.58842455,34.91309638,12482.84684,1428.707361,8998.542547,5
6.534255091,6.417865952,3.537921138,7487.928413,1054.697752,13462.61907,5.651274846,2.158483265,2.204149582,12060.30045,2195.387483,11961.79008,15.95567484,3.866659111,23.97935756,9742.602959,1709.440947,15194.89813,3
1.488834478,11.69107649,10.34675875,3312.23529,5246.082932,19248.32487,1.170225976,2.735514096,4.780135026,11851.72805,3634.993315,19126.18089,12.26804107,6.773702716,15.11299728,12486.99304,2245.38517,19366.37974,6
3.404935244,8.355026926,7.976335676,8645.249829,2273.638427,12115.82899,1.225865337,1.765061034,7.809377749,16273.59044,1624.969959,10561.44714,14.55996702,12.95413632,15.95182172,16232.80392,2973.235011,11985.41069,4
2.595103117,10.62490621,8.395276628,8515.807241,1681.204498,13194.20719,1.635287105,2.008687232,2.813805073,15152.82,1115.032732,12068.03465,14.20364716,7.210480288,18.76017843,14428.47404,1047.330141,13587.06737,4
3.895856186,9.703071951,13.46197147,7500.917256,6443.729907,20424.43919,1.925609379,2.750730282,3.804080946,14937.80385,4020.606041,17377.59113,9.731875434,7.071246647,13.18226477,14412.08462,1697.487235,17581.60067,6
4.149286568,6.146384109,15.32577621,11963.28849,4860.626936,531.0027599,3.807840337,4.56076222,8.931362286,17234.20576,1528.621793,691.7145252,44.0089733,10.27549497,51.91320272,18184.86489,2197.760463,1050.396681,5
13.50130248,7.18256533,9.974496424,7750.529535,10018.05586,8168.049812,10.21695364,8.617152531,4.831672965,7749.067448,2728.655696,10676.87178,13.10239723,5.582043574,26.96527318,7314.640194,1156.667829,15701.26009,9
3.852514456,6.233923983,13.76422342,9657.444403,2869.502574,8421.104431,8.230432143,1.774238245,8.173610062,15416.8004,1022.666872,7631.24299,24.07166565,14.25014654,22.42484184,16599.50983,521.03585,9463.654518,3
8.844485604,5.75352908,4.332897223,14705.0325,9004.531443,11228.49417,4.135476461,1.288722777,5.4913495,18841.63344,6547.225833,10289.0439,16.62033632,4.653792845,22.15996198,18452.07379,10259.9268,8080.411434,10
8.945832333,10.46374643,4.67063089,18233.77453,1510.325432,15105.50737,2.614377742,4.480295786,12.50602759,22003.70627,1263.395607,13671.02695,61.36591745,33.39423767,66.55099571,23544.49863,8096.968412,14234.93695,6
29.21483338,5.931340234,16.76650596,14416.79688,14990.3667,9159.215689,6.400717147,17.16188555,10.08357598,11907.42578,5182.958364,10027.07863,16.97801487,6.715583744,31.9955842,8102.377385,1005.058527,16407.29117,10
4.681840102,9.679668827,15.74644047,10652.08113,4319.296926,18211.98487,5.706948389,3.080699587,2.787515143,17904.7799,3013.65298,17570.20283,11.99132749,11.15439592,14.4191745,17482.31968,684.0182543,21098.30928,3
8.093959167,10.23721503,8.209416262,19156.96155,1446.3346,14607.78689,2.78191788,4.499188789,13.51768147,22300.02135,866.0055399,13283.58269,33.51512513,14.49858178,36.82993401,23465.8315,7780.52628,13753.32785,6
8.24908016,5.780091143,7.589895935,13606.22357,6635.661364,11546.24248,3.128658384,1.071545531,3.491828456,19258.7304,5052.906275,10912.15992,8.805384932,8.30119696,11.71178096,20708.8268,5221.471906,10263.12351,10
5.183155377,10.46731318,15.63119361,10849.80385,2648.748994,18330.71089,9.368056105,4.963603586,2.095720965,18351.63321,1904.063702,18261.59,12.40330717,7.529515839,18.5204741,16958.39389,768.4812546,23681.80847,3
7.757986869,6.916738516,4.646827372,12883.88185,7011.637449,9631.870747,2.494797357,1.90411952,2.030211265,17146.81041,5913.308382,9815.791845,21.91456439,8.350484195,23.7322428,19740.57357,4764.9014,9329.125166,10
2.715379318,8.509965186,8.87395389,12084.42597,4572.990805,617.3596382,3.582808113,4.169057553,6.174555815,16206.50797,1237.778902,812.322855,23.95266955,14.15350248,21.01497459,16857.49591,2388.976932,1350.780964,3
20.36244236,4.295967421,11.22488496,9100.309759,11790.20315,8691.528559,5.295540905,8.4424918,7.75922708,9042.916164,3135.965168,9919.534445,15.3430318,9.641860801,24.30917632,6464.726113,1898.557901,12992.81311,9
5.444455487,9.491192838,11.15585388,7970.891893,2620.420039,9557.861328,9.170371254,3.402556501,6.848048414,13938.9063,1435.496509,7932.332993,24.24289726,15.5696838,20.96383406,14604.69176,711.0061646,10461.06172,3
8.845534419,12.655798,5.266169637,12317.58021,4482.361764,3556.405306,3.146944435,1.940161566,3.335632918,18904.10457,2905.876637,4387.378693,80.92325379,17.25641896,67.64562238,20423.18985,1327.783585,5583.87351,4
8.191981405,18.15435349,9.426120685,7434.321009,7623.589963,10174.15547,3.923413788,4.504790089,2.863440773,12656.38493,5427.13201,11489.42542,27.50015085,10.68847174,34.27286579,12306.17037,7092.459917,14109.09843,2
2.158863591,2.467923568,5.375723284,10531.54017,7868.661284,22805.57847,8.081942795,8.936795193,1.926051441,13928.02131,6821.456671,22908.53834,15.08115565,6.412137228,28.57020616,13912.89607,8565.019727,26259.97925,3
13.54831367,10.92381333,5.179828134,15976.12779,501.4663339,8098.49,4.411032005,4.949640246,2.473814151,19115.0677,771.4406848,10785.12049,12.7751004,11.06338377,16.96158144,17679.78568,1077.45862,14178.80058,5
4.642448558,11.34697632,14.39218512,8157.765023,8834.794372,12830.73878,6.918390572,5.439931266,2.741776408,14102.88116,6655.982494,13007.0827,53.25634626,20.75121707,50.4188403,14344.73775,7344.319463,15766.34908,2
3.528371901,4.03844898,7.676135304,9361.51278,6861.022383,23526.72577,10.1471839,11.09244022,3.503379237,12975.07833,6486.229718,23938.82227,33.00869932,13.96576117,28.62606932,12692.12262,8138.343096,28180.92823,3
